acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
6456,-4060,16788,-3300,3024,525,2025-01-27 14:15:29,0.0
5268,-3916,17064,-3531,5430,1249,2025-01-27 14:15:29,0.0
5092,-3848,19280,-3238,6861,1976,2025-01-27 14:15:29,0.0
4108,-3872,21568,-2918,5504,2649,2025-01-27 14:15:29,0.0
3944,-3216,21144,-2793,3091,3085,2025-01-27 14:15:29,0.0
3908,-2744,18644,-2949,1386,3780,2025-01-27 14:15:29,0.0
4368,-2812,17028,-2882,1275,4782,2025-01-27 14:15:29,0.0
3544,-4264,16824,-2860,2726,6014,2025-01-27 14:15:29,0.0
8660,-5076,16516,-2556,1588,6844,2025-01-27 14:15:29,0.0
4220,-7156,19536,-1841,1789,7210,2025-01-27 14:15:29,0.0
5992,-7632,18492,-163,-512,7649,2025-01-27 14:15:29,0.0
4488,-9468,19612,1786,-1910,8570,2025-01-27 14:15:29,0.0
6852,-9528,18316,3430,-2746,9274,2025-01-27 14:15:29,0.0
8556,-11168,20096,4875,-1401,9425,2025-01-27 14:15:29,0.0
9920,-11912,17772,4813,1357,8258,2025-01-27 14:15:29,0.0
7800,-8320,18660,3686,3608,8272,2025-01-27 14:15:29,0.0
5304,-5780,23376,4185,5403,9012,2025-01-27 14:15:29,0.0
6084,-7036,21036,4583,7533,9422,2025-01-27 14:15:29,0.0
5604,-7052,18900,3606,9093,9148,2025-01-27 14:15:29,0.0
4856,-8792,19676,1845,9477,8056,2025-01-27 14:15:29,0.0
3752,-7600,20160,833,9423,6767,2025-01-27 14:15:29,0.0
3008,-6404,19832,734,8833,6213,2025-01-27 14:15:29,0.0
2188,-5412,19748,1228,7621,5787,2025-01-27 14:15:29,0.0
792,-5320,17924,1774,6502,5589,2025-01-27 14:15:29,0.0
1660,-5348,17416,1462,8265,5442,2025-01-27 14:15:29,0.0
1892,-4256,17044,584,9297,4921,2025-01-27 14:15:29,0.0
264,-3644,17436,349,9630,4357,2025-01-27 14:15:29,0.0
-2988,-3828,18864,-63,10156,4006,2025-01-27 14:15:29,0.0
-1864,-3548,16664,156,10136,3847,2025-01-27 14:15:29,0.0
