acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
8032,2972,18084,-4087,1233,212,2025-01-27 14:14:45,0.0
6160,4040,18272,-3950,-199,176,2025-01-27 14:14:45,0.0
6284,3624,17588,-4450,-2786,1042,2025-01-27 14:14:45,0.0
8116,2708,16804,-5910,-4023,1023,2025-01-27 14:14:45,0.0
8952,1284,18628,-7044,-3205,29,2025-01-27 14:14:45,0.0
8332,0,21568,-6212,-1948,-470,2025-01-27 14:14:45,0.0
8152,-928,23384,-2593,360,-442,2025-01-27 14:14:45,0.0
7344,568,20440,-66,1339,-699,2025-01-27 14:14:45,0.0
5608,1160,17336,-985,1919,-312,2025-01-27 14:14:45,0.0
5816,-348,17836,-1978,2090,80,2025-01-27 14:14:45,0.0
6364,-780,18228,-1525,1904,-323,2025-01-27 14:14:45,0.0
5408,-260,17056,-1036,2351,-202,2025-01-27 14:14:45,0.0
5212,356,16904,-282,3002,-3,2025-01-27 14:14:45,0.0
5272,1724,17348,374,3542,-11,2025-01-27 14:14:45,0.0
4980,2528,17352,759,3305,-152,2025-01-27 14:14:45,0.0
4280,3664,17852,1044,2581,-260,2025-01-27 14:14:45,0.0
4456,4568,17376,900,1072,111,2025-01-27 14:14:45,0.0
4460,5544,16728,295,-41,274,2025-01-27 14:14:45,0.0
4664,5012,16664,-604,156,397,2025-01-27 14:14:45,0.0
4916,5156,17768,-885,974,389,2025-01-27 14:14:45,0.0
5156,4108,17684,-1459,1809,384,2025-01-27 14:14:45,0.0
4944,3840,18528,-1745,1288,-73,2025-01-27 14:14:45,0.0
4716,3360,18148,-1881,-381,-189,2025-01-27 14:14:45,0.0
4832,3272,17640,-1976,-1967,-249,2025-01-27 14:14:45,0.0
5068,3588,17712,-1828,-3088,-121,2025-01-27 14:14:45,0.0
5052,4160,17044,-1759,-3334,366,2025-01-27 14:14:45,0.0
5368,4748,16136,-1831,-2942,978,2025-01-27 14:14:45,0.0
5868,4500,15848,-2097,-1911,1528,2025-01-27 14:14:45,0.0
5840,4480,16044,-2556,-833,1721,2025-01-27 14:14:45,0.0
5908,3716,17024,-3135,-334,1577,2025-01-27 14:14:45,0.0
5848,3524,18136,-3356,-658,1315,2025-01-27 14:14:45,0.0
5572,3676,18844,-3208,-1382,1021,2025-01-27 14:14:45,0.0
5220,3272,18760,-2815,-2265,1005,2025-01-27 14:14:45,0.0
5936,2612,18232,-2392,-3285,1113,2025-01-27 14:14:45,0.0
6368,1744,17404,-2147,-3794,1160,2025-01-27 14:14:45,0.0
7188,1088,16600,-2004,-3262,1217,2025-01-27 14:14:45,0.0
7804,220,16628,-1584,-1784,969,2025-01-27 14:14:45,0.0
8212,-352,17484,-851,-496,578,2025-01-27 14:14:45,0.0
7896,92,18024,-345,405,262,2025-01-27 14:14:45,0.0
7584,284,18140,-174,894,50,2025-01-27 14:14:45,0.0
7104,396,18760,-126,1346,-152,2025-01-27 14:14:45,0.0
6724,420,19312,-4,1736,-263,2025-01-27 14:14:45,0.0
6120,604,19864,169,1761,-449,2025-01-27 14:14:45,0.0
5504,964,19764,342,1233,-519,2025-01-27 14:14:45,0.0
5352,1160,19748,603,230,-441,2025-01-27 14:14:45,0.0
5584,1512,19044,858,-690,-320,2025-01-27 14:14:45,0.0
6148,1572,17864,880,-1153,-300,2025-01-27 14:14:45,0.0
6516,1684,17216,883,-827,-227,2025-01-27 14:14:45,0.0
6780,1704,17352,967,-52,-203,2025-01-27 14:14:45,0.0
6964,1884,17600,1010,410,-151,2025-01-27 14:14:45,0.0
6504,2528,17868,806,603,-217,2025-01-27 14:14:45,0.0
6196,2880,18008,521,304,-161,2025-01-27 14:14:45,0.0
6024,3144,17912,263,-19,-156,2025-01-27 14:14:45,0.0
6124,3092,17728,-18,-418,-173,2025-01-27 14:14:45,0.0
6276,2876,17512,-142,-584,-144,2025-01-27 14:14:45,0.0
6532,2708,17584,-253,-691,-131,2025-01-27 14:14:45,0.0
6768,2416,17504,-302,-646,-151,2025-01-27 14:14:45,0.0
6868,2332,17892,-291,-476,-117,2025-01-27 14:14:45,0.0
7148,2176,18072,-204,-234,-124,2025-01-27 14:14:46,0.0
7104,2016,18144,-139,5,-149,2025-01-27 14:14:46,0.0
7012,2108,18240,-55,149,-164,2025-01-27 14:14:46,0.0
6884,2064,17972,-14,332,-202,2025-01-27 14:14:46,0.0
6892,1960,18012,-40,451,-216,2025-01-27 14:14:46,0.0
6532,1908,17840,-99,568,-238,2025-01-27 14:14:46,0.0
6548,2048,17760,-158,595,-242,2025-01-27 14:14:46,0.0
6444,2024,17872,-159,462,-237,2025-01-27 14:14:46,0.0
6176,1932,17696,-194,374,-180,2025-01-27 14:14:46,0.0
6600,2160,17684,-216,416,-202,2025-01-27 14:14:46,0.0
6572,2256,17812,-263,628,-291,2025-01-27 14:14:46,0.0
6180,2164,17860,-295,563,-345,2025-01-27 14:14:46,0.0
